Country name,Geographical code,Household unique ID,Enumeration Area,Household unique identifier,urbrur,loc5,loc7,Survey month,Survey year,Adult equivalent scale,Total number of residents excluding household help,"Weights from sampling, used in weighting statistics calculated from individual l","WTA_S multiplied by HHSIZE, normally used in weighting statistics calculated fro",RECODE of urbrur (Urban/Rural),Total value of foods other than purchased,(sum) FD_P_CER,(sum) FD_P_MEAT,(sum) FD_P_VEG,(sum) FD_P_FRUIT,(sum) FD_P_PULS,(sum) FD_P_STAR,Total value of nonalcoholic beverages other than purchased,"Total expenditure on purchased food excluding beverages, tobacco, catering and r",Total expenditure on purchased non-alcoholic beverages,Food expenditure at restaurants,Recall period in weeks,"Total food expenditure, sum of variables prefixed fd",_merge
Ghana,Northern,70780/09,70780,9,Rural,Rural Savannah,Rural Savannah,7,2017,9.109999955,13,340.4738965,4426.160645,Rural,219,0,0,219,0,0,0,0,6497.000038,218.9999981,262.7999954,0.714285731,7197.799805,matched (3)
Ghana,Northern,70780/10,70780,10,Rural,Rural Savannah,Rural Savannah,7,2017,6.170000017,7,340.4738965,2383.317383,Rural,1846.900024,1846.900024,0,0,0,0,0,0,2671.799965,73,0,0.714285731,4591.700195,matched (3)
Ghana,Northern,70780/11,70780,11,Rural,Rural Savannah,Rural Savannah,7,2017,8.409999967,10,340.4738965,3404.739014,Rural,365,0,0,365,0,0,0,0,4197.500006,0,0,0.714285731,4562.5,matched (3)
Ghana,Northern,70780/12,70780,12,Rural,Rural Savannah,Rural Savannah,7,2017,8.50999999,10,340.4738965,3404.739014,Rural,0,0,0,0,0,0,0,0,5745.100044,124.0999985,73,0.714285731,5942.200195,matched (3)
Ghana,Northern,70780/13,70780,13,Rural,Rural Savannah,Rural Savannah,7,2017,4.25,7,340.4738965,2383.317383,Rural,292,0,0,292,0,0,0,0,4577.099966,58.40000153,0,0.714285731,4927.5,matched (3)
Ghana,Northern,70780/14,70780,14,Rural,Rural Savannah,Rural Savannah,7,2017,7.829999924,11,340.4738965,3745.212891,Rural,1255.6,1022,0,233.6000004,0,0,0,0,3299.59996,43.79999924,0,0.714285731,4599,matched (3)
Ghana,Northern,70780/15,70780,15,Rural,Rural Savannah,Rural Savannah,7,2017,2.210000038,3,340.4738965,1021.421692,Rural,150.8666687,0,0,150.8666687,0,0,0,0,1532.999975,0,0,0.714285731,1683.866699,matched (3)
Ghana,Northern,70781/01,70781,1,Rural,Rural Savannah,Rural Savannah,7,2017,8.50999999,11,241.3485848,2654.834473,Rural,2433.333252,2433.333252,0,0,0,0,0,0,2248.399986,51.10000038,0,0.714285731,4732.833008,matched (3)
Ghana,Northern,70781/02,70781,2,Rural,Rural Savannah,Rural Savannah,7,2017,2.209999979,3,241.3485848,724.0457764,Rural,0,0,0,0,0,0,0,0,1241,14.60000038,1168,0.714285731,2423.600098,matched (3)
Ghana,Northern,70781/03,70781,3,Rural,Rural Savannah,Rural Savannah,7,2017,1.75999999,2,241.3485848,482.6971741,Rural,0,0,0,0,0,0,0,0,1401.599996,14.60000038,0,0.714285731,1416.199951,matched (3)
Ghana,Northern,70781/04,70781,4,Rural,Rural Savannah,Rural Savannah,7,2017,4.280000031,6,241.3485848,1448.091553,Rural,0,0,0,0,0,0,0,0,1489.200001,0,0,0.714285731,1489.199951,matched (3)
Ghana,Northern,70781/05,70781,5,Rural,Rural Savannah,Rural Savannah,7,2017,4,5,241.3485848,1206.74292,Rural,0,0,0,0,0,0,0,0,1584.099998,33.58000088,0,0.714285731,1617.679932,matched (3)
Ghana,Northern,70781/06,70781,6,Rural,Rural Savannah,Rural Savannah,7,2017,4.789999962,6,241.3485848,1448.091553,Rural,0,0,0,0,0,0,0,0,1073.10001,14.60000038,0,0.714285731,1087.699951,matched (3)
Ghana,Northern,70781/07,70781,7,Rural,Rural Savannah,Rural Savannah,7,2017,1,1,241.3485848,241.348587,Rural,0,0,0,0,0,0,0,0,1737.399998,0,0,0.714285731,1737.400024,matched (3)
Ghana,Northern,70781/08,70781,8,Rural,Rural Savannah,Rural Savannah,7,2017,3.75999999,5,241.3485848,1206.74292,Rural,1898,1898,0,0,0,0,0,0,2555,14.60000038,0,0.714285731,4467.600098,matched (3)
Ghana,Northern,70781/09,70781,9,Rural,Rural Savannah,Rural Savannah,7,2017,3.209999979,4,241.3485848,965.3943481,Rural,1703.333374,1703.333374,0,0,0,0,0,0,1693.600004,32.11999893,0,0.714285731,3429.053223,matched (3)
Ghana,Northern,70781/10,70781,10,Rural,Rural Savannah,Rural Savannah,7,2017,2.829999983,4,241.3485848,965.3943481,Rural,0,0,0,0,0,0,0,0,1854.199989,87.59999847,0,0.714285731,1941.799927,matched (3)
Ghana,Northern,70781/11,70781,11,Rural,Rural Savannah,Rural Savannah,7,2017,7.319999993,10,241.3485848,2413.48584,Rural,0,0,0,0,0,0,0,0,3547.800024,131.4000015,0,0.714285731,3679.199951,matched (3)
Ghana,Northern,70781/12,70781,12,Rural,Rural Savannah,Rural Savannah,7,2017,8.709999919,12,241.3485848,2896.183105,Rural,0,0,0,0,0,0,0,0,2029.400003,29.20000076,0,0.714285731,2058.600098,matched (3)
Ghana,Northern,70781/13,70781,13,Rural,Rural Savannah,Rural Savannah,7,2017,3.449999988,5,241.3485848,1206.74292,Rural,0,0,0,0,0,0,0,0,2190.000008,0,0,0.714285731,2190,matched (3)
Ghana,Northern,70781/14,70781,14,Rural,Rural Savannah,Rural Savannah,7,2017,1,1,241.3485848,241.348587,Rural,0,0,0,0,0,0,0,0,1664.400002,58.39999962,58.40000153,0.714285731,1781.200073,matched (3)
Ghana,Northern,70781/15,70781,15,Rural,Rural Savannah,Rural Savannah,7,2017,1,1,241.3485848,241.348587,Rural,0,0,0,0,0,0,0,0,1547.599995,29.20000076,0,0.714285731,1576.799927,matched (3)
Ghana,Northern,70782/01,70782,1,Rural,Rural Savannah,Rural Savannah,7,2017,1.75999999,2,223.8873804,447.7747498,Rural,0,0,0,0,0,0,0,0,1810.399975,0,0,0.714285731,1810.400024,matched (3)
Ghana,Northern,70782/02,70782,2,Rural,Rural Savannah,Rural Savannah,7,2017,4.789999962,6,223.8873804,1343.324341,Rural,197.1000061,197.1000061,0,0,0,0,0,0,1182.599987,0,0,0.714285731,1379.699951,matched (3)
Ghana,Northern,70782/03,70782,3,Rural,Rural Savannah,Rural Savannah,7,2017,3.480000019,4,223.8873804,895.5494995,Rural,49.88333511,0,0,0,0,49.88333511,0,0,4423.800079,131.3999939,0,0.714285731,4605.083496,matched (3)
Ghana,Northern,70782/04,70782,4,Rural,Rural Savannah,Rural Savannah,7,2017,8.859999955,12,223.8873804,2686.648682,Rural,820.0333557,394.2000122,0,0,0,425.8333435,0,0,2591.499977,0,0,0.714285731,3411.533447,matched (3)
Ghana,Northern,70782/05,70782,5,Rural,Rural Savannah,Rural Savannah,7,2017,3.75999999,5,223.8873804,1119.43689,Rural,372.2999878,372.2999878,0,0,0,0,0,0,3752.199974,43.79999924,0,0.714285731,4168.299805,matched (3)
Ghana,Northern,70782/06,70782,6,Rural,Rural Savannah,Rural Savannah,7,2017,4.209999979,6,223.8873804,1343.324341,Rural,175.1999969,175.1999969,0,0,0,0,0,0,3613.499969,291.9999943,0,0.714285731,4080.699951,matched (3)
Ghana,Northern,70782/07,70782,7,Rural,Rural Savannah,Rural Savannah,7,2017,5.309999943,7,223.8873804,1567.21167,Rural,669.1666565,459.8999939,0,0,0,209.2666626,0,0,4555.199963,146,0,0.714285731,5370.366699,matched (3)
Ghana,Northern,70782/08,70782,8,Rural,Rural Savannah,Rural Savannah,7,2017,2.550000012,3,223.8873804,671.6621704,Rural,459.8999939,459.8999939,0,0,0,0,0,0,1502.33997,0,0,0.714285731,1962.23999,matched (3)
Ghana,Northern,70782/09,70782,9,Rural,Rural Savannah,Rural Savannah,7,2017,2.899999976,4,223.8873804,895.5494995,Rural,1099.866669,438,0,0,0,661.8666687,0,0,4233.999977,350.3999939,0,0.714285731,5684.266602,matched (3)
Ghana,Northern,70782/10,70782,10,Rural,Rural Savannah,Rural Savannah,7,2017,3.829999983,5,223.8873804,1119.43689,Rural,620.5,328.5,0,0,0,292,0,0,4058.799969,87.59999847,0,0.714285731,4766.899902,matched (3)
Ghana,Northern,70782/11,70782,11,Rural,Rural Savannah,Rural Savannah,7,2017,6.899999976,10,223.8873804,2238.873779,Rural,503.7000122,503.7000122,0,0,0,0,0,0,3577.000057,175.1999969,0,0.714285731,4255.899902,matched (3)
Ghana,Northern,70782/12,70782,12,Rural,Rural Savannah,Rural Savannah,7,2017,4.279999971,6,223.8873804,1343.324341,Rural,0,0,0,0,0,0,0,0,3620.799992,131.3999939,0,0.714285731,3752.199951,matched (3)
Ghana,Northern,70782/13,70782,13,Rural,Rural Savannah,Rural Savannah,7,2017,4.729999959,7,223.8873804,1567.21167,Rural,722.7000122,401.5,0,0,0,321.2000122,0,0,3927.399994,87.59999847,0,0.714285731,4737.700195,matched (3)
Ghana,Northern,70782/14,70782,14,Rural,Rural Savannah,Rural Savannah,7,2017,3.75999999,5,223.8873804,1119.43689,Rural,485.4500122,485.4500122,0,0,0,0,0,0,2992.999962,131.3999939,0,0.714285731,3609.849854,matched (3)
Ghana,Northern,70782/15,70782,15,Rural,Rural Savannah,Rural Savannah,7,2017,5.449999988,7,223.8873804,1567.21167,Rural,964.8166656,164.25,0,0,0,800.5666656,0,0,4416.500046,146,0,0.714285731,5527.316895,matched (3)
Ghana,Northern,70783/01,70783,1,Rural,Rural Savannah,Rural Savannah,2,2017,2.899999976,4,534.0339605,2136.135742,Rural,931.9666748,428.2666626,0,503.7000122,0,0,0,0,890.6000004,14.60000038,29.20000076,0.714285731,1866.366577,matched (3)
Ghana,Northern,70783/02,70783,2,Rural,Rural Savannah,Rural Savannah,2,2017,2.709999979,4,534.0339605,2136.135742,Rural,219,0,0,219,0,0,0,0,919.7999859,58.40000153,1416.199997,0.714285731,2613.399902,matched (3)
Ghana,Northern,70783/03,70783,3,Rural,Rural Savannah,Rural Savannah,2,2017,3.089999974,5,534.0339605,2670.169922,Rural,97.33333588,0,0,97.33333588,0,0,0,0,267.1800003,21.89999962,20.44000053,0.714285731,406.8533325,matched (3)
Ghana,Northern,70783/04,70783,4,Rural,Rural Savannah,Rural Savannah,2,2017,5.319999993,7,534.0339605,3738.237793,Rural,1244.649994,821.25,0,423.3999939,0,0,0,0,1226.399982,96.36000061,0,0.714285731,2567.409912,matched (3)
Ghana,Northern,70783/05,70783,5,Rural,Rural Savannah,Rural Savannah,2,2017,6.660000026,8,534.0339605,4272.271484,Rural,915.5416908,897.9000244,0,17.64166641,0,0,0,0,1083.32,0,21.89999962,0.714285731,2020.761719,matched (3)
Ghana,Northern,70783/06,70783,6,Rural,Rural Savannah,Rural Savannah,2,2017,2.019999981,3,534.0339605,1602.101929,Rural,0,0,0,0,0,0,0,0,132.8600025,13.13999939,306.5999928,0.714285731,452.6000061,matched (3)
Ghana,Northern,70783/07,70783,7,Rural,Rural Savannah,Rural Savannah,2,2017,8.279999971,12,534.0339605,6408.407715,Rural,532.8999939,0,0,532.8999939,0,0,0,0,2623.619976,0,36.5,0.714285731,3193.019775,matched (3)
Ghana,Northern,70783/08,70783,8,Rural,Rural Savannah,Rural Savannah,2,2017,4.419999957,6,534.0339605,3204.203857,Rural,538.983345,521.9500122,0,17.03333282,0,0,0,0,821.9799948,13.13999939,0,0.714285731,1374.103394,matched (3)
Ghana,Northern,70783/09,70783,9,Rural,Rural Savannah,Rural Savannah,2,2017,4.279999971,6,534.0339605,3204.203857,Rural,603.4666748,603.4666748,0,0,0,0,0,0,960.6799793,52.55999756,0,0.714285731,1616.706665,matched (3)
Ghana,Northern,70783/10,70783,10,Rural,Rural Savannah,Rural Savannah,2,2017,5.550000012,7,534.0339605,3738.237793,Rural,1219.708328,584,0,635.7083282,0,0,0,0,883.3000021,29.20000076,562.1000137,0.714285731,2694.30835,matched (3)
Ghana,Northern,70783/11,70783,11,Rural,Rural Savannah,Rural Savannah,2,2017,6.649999976,8,534.0339605,4272.271484,Rural,657.6083546,632.666687,0,0,0,24.94166756,0,0,854.1000042,7.300000191,116.8000011,0.714285731,1635.80835,matched (3)
Ghana,Northern,70783/12,70783,12,Rural,Rural Savannah,Rural Savannah,2,2017,5.579999983,7,534.0339605,3738.237793,Rural,0,0,0,0,0,0,0,0,2452.799997,438,116.8000031,0.714285731,3007.600098,matched (3)
Ghana,Northern,70783/13,70783,13,Rural,Rural Savannah,Rural Savannah,2,2017,4.729999959,7,534.0339605,3738.237793,Rural,909.4583435,549.9333496,0,359.5249939,0,0,0,0,373.7600079,7.300000191,0,0.714285731,1290.518311,matched (3)
Ghana,Northern,70783/14,70783,14,Rural,Rural Savannah,Rural Savannah,2,2017,4.209999979,6,534.0339605,3204.203857,Rural,990.3666382,608.333313,0,382.0333252,0,0,0,0,655.5399866,8.760000229,0,0.714285731,1654.666626,matched (3)
Ghana,Northern,70783/15,70783,15,Rural,Rural Savannah,Rural Savannah,2,2017,4.729999959,7,534.0339605,3738.237793,Rural,219,0,0,219,0,0,0,0,648.2400026,0,29.20000076,0.714285731,896.4400024,matched (3)
Ghana,Northern,70784/01,70784,1,Rural,Rural Savannah,Rural Savannah,2,2017,6.699999988,9,522.5454988,4702.909668,Rural,681.3333282,155.7333374,0,525.5999908,0,0,0,0,1045.35998,109.500001,0,0.714285731,1836.193359,matched (3)
Ghana,Northern,70784/02,70784,2,Rural,Rural Savannah,Rural Savannah,2,2017,7.99999994,10,522.5454988,5225.455078,Rural,3017.941681,1127.849991,541.416687,476.9333344,0,871.7416687,0,0,3233.899984,146,0,0.714285731,6397.841797,matched (3)
Ghana,Northern,70784/03,70784,3,Rural,Rural Savannah,Rural Savannah,2,2017,6.699999988,11,522.5454988,5748.000488,Rural,0,0,0,0,0,0,0,0,878.9199963,14.60000038,0,0.714285731,893.5199585,matched (3)
Ghana,Northern,70784/04,70784,4,Rural,Rural Savannah,Rural Savannah,2,2017,3.589999974,5,522.5454988,2612.727539,Rural,457.4666557,121.6666641,0,131.3999977,0,204.3999939,0,0,1077.479996,73,0,0.714285731,1607.946655,matched (3)
Ghana,Northern,70784/05,70784,5,Rural,Rural Savannah,Rural Savannah,2,2017,1.75999999,2,522.5454988,1045.090942,Rural,153.3000031,0,0,153.3000031,0,0,0,0,1280.419981,29.20000076,87.60000229,0.714285731,1550.519897,matched (3)
Ghana,Northern,70784/06,70784,6,Rural,Rural Savannah,Rural Savannah,2,2017,7.379999936,10,522.5454988,5225.455078,Rural,1775.724976,973.3333054,0,349.1833344,0,453.2083359,0,0,1769.519979,43.79999924,0,0.714285731,3589.044922,matched (3)
Ghana,Northern,70784/07,70784,7,Rural,Rural Savannah,Rural Savannah,2,2017,2.659999967,4,522.5454988,2090.181885,Rural,1883.197224,926.4916687,0,347.7639008,0,608.9416542,0,0,854.0999966,7.300000191,0,0.714285731,2744.597168,matched (3)
Ghana,Northern,70784/08,70784,8,Rural,Rural Savannah,Rural Savannah,2,2017,4.520000041,5,522.5454988,2612.727539,Rural,147.2166686,0,0,48.66666555,0,98.55000305,0,0,1582.639969,148.920001,51.09999943,0.714285731,1929.876709,matched (3)
Ghana,Northern,70784/09,70784,9,Rural,Rural Savannah,Rural Savannah,2,2017,2.449999988,3,522.5454988,1567.636475,Rural,559.0583267,232.9916649,0,138.6999969,0,187.3666649,0,0,1860.039994,73,0,0.714285731,2492.098389,matched (3)
Ghana,Northern,70784/10,70784,10,Rural,Rural Savannah,Rural Savannah,2,2017,1.660000026,2,522.5454988,1045.090942,Rural,1188.43998,889.383316,0,299.0566635,0,0,0,0,3588.680013,109.5,0,0.714285731,4886.620117,matched (3)
Ghana,Northern,70784/11,70784,11,Rural,Rural Savannah,Rural Savannah,2,2017,13.6699999,22,522.5454988,11496.00098,Rural,3712.658226,2253.266602,0,1459.391624,0,0,0,0,7197.799957,146,0,0.714285731,11056.45801,matched (3)
Ghana,Northern,70784/12,70784,12,Rural,Rural Savannah,Rural Savannah,2,2017,8.379999936,12,522.5454988,6270.545898,Rural,669.1666718,328.5,0,340.6666718,0,0,0,0,525.5999966,0,0,0.714285731,1194.766602,matched (3)
Ghana,Northern,70784/13,70784,13,Rural,Rural Savannah,Rural Savannah,2,2017,10.3499999,15,522.5454988,7838.182617,Rural,1783.025009,818.8166809,0,964.2083282,0,0,0,0,3527.360016,109.5,131.4000034,0.714285731,5551.285156,matched (3)
Ghana,Northern,70784/14,70784,14,Rural,Rural Savannah,Rural Savannah,2,2017,4.569999993,7,522.5454988,3657.818604,Rural,243.3333321,102.1999969,0,141.1333351,0,0,0,0,779.6399965,219,14.60000038,0.714285731,1256.573364,matched (3)
Ghana,Northern,70784/15,70784,15,Rural,Rural Savannah,Rural Savannah,2,2017,5.689999938,7,522.5454988,3657.818604,Rural,1346.241673,756.7666817,0,284.7000046,0,304.7749863,0,0,2086.339991,5.840000153,0,0.714285731,3438.421875,matched (3)
Ghana,Northern,70785/01,70785,1,Rural,Rural Savannah,Rural Savannah,2,2017,3.449999988,5,372.5724456,1862.862183,Rural,0,0,0,0,0,0,0,0,547.4999962,0,102.2000008,0.714285731,649.7000122,matched (3)
Ghana,Northern,70785/02,70785,2,Rural,Rural Savannah,Rural Savannah,2,2017,7.970000029,11,372.5724456,4098.296875,Rural,1377.875008,0,0,270.0999985,0,200.75,907.0250092,0,2436.740011,36.5,132.8599987,0.714285731,3983.975098,matched (3)
Ghana,Northern,70785/03,70785,3,Rural,Rural Savannah,Rural Savannah,2,2017,5.98999995,9,372.5724456,3353.1521,Rural,365,0,0,0,0,0,0,0,1916.980008,219,116.7999992,0.714285731,2617.780029,matched (3)
Ghana,Northern,70785/04,70785,4,Rural,Rural Savannah,Rural Savannah,2,2017,8.48999995,12,372.5724456,4470.869141,Rural,6632.050186,0,0,762.8499908,0,0,5869.200195,0,21191.89998,4438.399902,21.89999962,0.714285731,32284.25195,matched (3)
Ghana,Northern,70785/05,70785,5,Rural,Rural Savannah,Rural Savannah,2,2017,3.930000007,5,372.5724456,1862.862183,Rural,631.4499969,0,0,631.4499969,0,0,0,0,1465.839991,572.3199978,160.6000004,0.714285731,2830.209961,matched (3)
Ghana,Northern,70785/06,70785,6,Rural,Rural Savannah,Rural Savannah,2,2017,3.209999979,4,372.5724456,1490.289795,Rural,171.5499954,0,0,171.5499954,0,0,0,0,1912.600002,153.3000031,102.2000008,0.714285731,2339.649902,matched (3)
Ghana,Northern,70785/07,70785,7,Rural,Rural Savannah,Rural Savannah,2,2017,7.469999969,8,372.5724456,2980.57959,Rural,1153.399986,0,0,489.0999985,0,0,664.2999878,0,1459.999985,43.79999924,29.20000076,0.714285731,2686.399902,matched (3)
Ghana,Northern,70785/08,70785,8,Rural,Rural Savannah,Rural Savannah,2,2017,19.72999984,27,372.5724456,10059.45605,Rural,211.0916696,0,0,67.5250001,0,0,143.5666695,0,1737.4,321.1999969,0,0.714285731,2269.69165,matched (3)
Ghana,Northern,70785/09,70785,9,Rural,Rural Savannah,Rural Savannah,2,2017,5.039999962,7,372.5724456,2608.00708,Rural,51.86041784,0,0,51.86041784,0,0,0,0,1445.399982,0,0,0.714285731,1497.260498,matched (3)
Ghana,Northern,70785/10,70785,10,Rural,Rural Savannah,Rural Savannah,2,2017,11.40999997,15,372.5724456,5588.586914,Rural,500.0500031,0,0,500.0500031,0,0,0,0,2554.999984,131.4000034,43.79999924,0.714285731,3230.25,matched (3)
Ghana,Northern,70785/11,70785,11,Rural,Rural Savannah,Rural Savannah,2,2017,1,1,372.5724456,372.5724487,Rural,0,0,0,0,0,0,0,0,643.8600035,14.60000038,58.40000153,0.714285731,716.8599854,matched (3)
Ghana,Northern,70785/12,70785,12,Rural,Rural Savannah,Rural Savannah,2,2017,2.209999979,3,372.5724456,1117.717285,Rural,177.0249977,0,0,177.0249977,0,0,0,0,284.6999998,0,350.4000053,0.714285731,812.125,matched (3)
Ghana,Northern,70785/13,70785,13,Rural,Rural Savannah,Rural Savannah,2,2017,2.899999976,4,372.5724456,1490.289795,Rural,621.9599991,324.8500061,0,171.5499954,0,125.5599976,0,0,781.1000051,87.60000038,36.5,0.714285731,1527.159912,matched (3)
Ghana,Northern,70785/14,70785,14,Rural,Rural Savannah,Rural Savannah,2,2017,6.279999971,8,372.5724456,2980.57959,Rural,200.75,0,0,200.75,0,0,0,0,2135.979994,73,511,0.714285731,2920.72998,matched (3)
Ghana,Northern,70786/01,70786,1,Rural,Rural Savannah,Rural Savannah,1,2017,2.019999981,3,322.1552638,966.4658203,Rural,0,0,0,0,0,0,0,0,1474.599988,0,0,0.714285731,1474.599976,matched (3)
Ghana,Northern,70786/02,70786,2,Rural,Rural Savannah,Rural Savannah,1,2017,5.75999999,8,322.1552638,2577.242188,Rural,1477.033333,1095,0,382.0333328,0,0,0,0,1803.099997,29.20000076,0,0.714285731,3309.333252,matched (3)
Ghana,Northern,70786/03,70786,3,Rural,Rural Savannah,Rural Savannah,1,2017,5.119999945,7,322.1552638,2255.086914,Rural,518.2999878,0,0,518.2999878,0,0,0,0,1474.599993,29.20000076,0,0.714285731,2022.099854,matched (3)
Ghana,Northern,70786/04,70786,4,Rural,Rural Savannah,Rural Savannah,1,2017,3.089999974,5,322.1552638,1610.776367,Rural,0,0,0,0,0,0,0,0,80.3000021,0,0,0.714285731,80.30000305,matched (3)
Ghana,Northern,70786/05,70786,5,Rural,Rural Savannah,Rural Savannah,1,2017,6.310000002,9,322.1552638,2899.397461,Rural,0,0,0,0,0,0,0,0,1481.899994,0,0,0.714285731,1481.900024,matched (3)
Ghana,Northern,70786/06,70786,6,Rural,Rural Savannah,Rural Savannah,1,2017,5.039999962,7,322.1552638,2255.086914,Rural,1469.490028,613.2000122,0,286.8899918,0,0,569.4000244,0,1562.200003,0,0,0.714285731,3031.689941,matched (3)
Ghana,Northern,70786/07,70786,7,Rural,Rural Savannah,Rural Savannah,1,2017,3.349999964,5,322.1552638,1610.776367,Rural,292,0,0,292,0,0,0,0,905.1999969,36.5,0,0.714285731,1233.699951,matched (3)
Ghana,Northern,70786/08,70786,8,Rural,Rural Savannah,Rural Savannah,1,2017,6.719999969,9,322.1552638,2899.397461,Rural,1175.300003,1022,0,153.3000031,0,0,0,0,1474.600002,0,0,0.714285731,2649.899902,matched (3)
Ghana,Northern,70786/09,70786,9,Rural,Rural Savannah,Rural Savannah,1,2017,2.519999981,3,322.1552638,966.4658203,Rural,203.1833363,0,0,203.1833363,0,0,0,0,591.3000078,0,0,0.714285731,794.4833374,matched (3)
Ghana,Northern,70786/11,70786,11,Rural,Rural Savannah,Rural Savannah,1,2017,6.859999955,9,322.1552638,2899.397461,Rural,1411.333282,1270.199951,0,141.1333313,0,0,0,0,3087.900041,0,0,0.714285731,4499.233398,matched (3)
Ghana,Northern,70786/12,70786,12,Rural,Rural Savannah,Rural Savannah,1,2017,5.549999952,7,322.1552638,2255.086914,Rural,156.9499969,0,0,156.9499969,0,0,0,0,1576.800018,423.3999939,0,0.714285731,2157.150146,matched (3)
Ghana,Northern,70786/13,70786,13,Rural,Rural Savannah,Rural Savannah,1,2017,5.649999976,7,322.1552638,2255.086914,Rural,1362.909996,1168,0,194.909996,0,0,0,0,525.6000004,0,0,0.714285731,1888.51001,matched (3)
Ghana,Northern,70786/14,70786,14,Rural,Rural Savannah,Rural Savannah,1,2017,12.38,17,322.1552638,5476.639648,Rural,526.8166656,0,0,526.8166656,0,0,0,0,1147.560026,0,0,0.714285731,1674.376709,matched (3)
Ghana,Northern,70786/15,70786,15,Rural,Rural Savannah,Rural Savannah,1,2017,11.74999994,18,322.1552638,5798.794922,Rural,1000.100006,0,0,1000.100006,0,0,0,0,3263.100015,0,0,0.714285731,4263.200195,matched (3)
Ghana,Northern,70787/01,70787,1,Rural,Rural Savannah,Rural Savannah,1,2017,3.379999995,5,298.9431335,1494.715698,Rural,484.8416672,87.59999847,0,397.2416687,0,0,0,0,328.5000067,37.96000099,0,0.714285731,851.3016357,matched (3)
Ghana,Northern,70787/02,70787,2,Rural,Rural Savannah,Rural Savannah,1,2017,6.699999988,9,298.9431335,2690.488281,Rural,995.2333221,638.7499847,0,356.4833374,0,0,0,0,1839.600002,240.8999977,584,0.714285731,3659.733398,matched (3)
Ghana,Northern,70787/03,70787,3,Rural,Rural Savannah,Rural Savannah,1,2017,4.350000024,6,298.9431335,1793.658813,Rural,1242.21669,632.666687,0,609.5500031,0,0,0,0,1991.439948,14.60000038,0,0.714285731,3248.256592,matched (3)
Ghana,Northern,70787/04,70787,4,Rural,Rural Savannah,Rural Savannah,1,2017,2.480000019,3,298.9431335,896.8294067,Rural,319.0708413,311.4666748,0,7.604166508,0,0,0,0,925.6400061,83.22000027,335.8000002,0.714285731,1663.730835,matched (3)
Ghana,Northern,70787/05,70787,5,Rural,Rural Savannah,Rural Savannah,1,2017,1,1,298.9431335,298.9431458,Rural,0,0,0,0,0,0,0,0,989.8799992,17.52000046,839.5,0.714285731,1846.900024,matched (3)
Ghana,Northern,70787/06,70787,6,Rural,Rural Savannah,Rural Savannah,1,2017,2.209999979,3,298.9431335,896.8294067,Rural,157.0108337,146,0,11.01083374,0,0,0,0,500.7799988,0,153.3000002,0.714285731,811.0908203,matched (3)
Ghana,Northern,70787/07,70787,7,Rural,Rural Savannah,Rural Savannah,1,2017,3.889999986,5,298.9431335,1494.715698,Rural,412.4499969,0,0,412.4499969,0,0,0,0,757.7399998,7.300000191,0,0.714285731,1177.48999,matched (3)
Ghana,Northern,70787/08,70787,8,Rural,Rural Savannah,Rural Savannah,1,2017,7.619999945,10,298.9431335,2989.431396,Rural,923.4500122,613.2000122,0,310.25,0,0,0,0,2363.739995,102.2000008,167.9000034,0.714285731,3557.289795,matched (3)
Ghana,Northern,70787/09,70787,9,Rural,Rural Savannah,Rural Savannah,1,2017,1.75999999,2,298.9431335,597.8862915,Rural,208.0500031,0,0,208.0500031,0,0,0,0,1042.439991,0,0,0.714285731,1250.48999,matched (3)
Ghana,Northern,70787/10,70787,10,Rural,Rural Savannah,Rural Savannah,1,2017,4.139999986,6,298.9431335,1793.658813,Rural,846.7999878,0,0,255.5,0,0,591.2999878,0,1197.200002,8.760000229,36.5,0.714285731,2089.26001,matched (3)
Ghana,Northern,70787/11,70787,11,Rural,Rural Savannah,Rural Savannah,1,2017,8.349999964,12,298.9431335,3587.317627,Rural,2620.700012,759.2000122,0,438,0,0,1423.5,0,1937.420017,204.3999996,116.7999973,0.714285731,4879.319824,matched (3)
Ghana,Northern,70787/12,70787,12,Rural,Rural Savannah,Rural Savannah,1,2017,6.039999962,9,298.9431335,2690.488281,Rural,1069.450012,292,0,777.4500122,0,0,0,0,1001.559992,87.59999847,116.8000021,0.714285731,2275.410156,matched (3)
Ghana,Northern,70787/13,70787,13,Rural,Rural Savannah,Rural Savannah,1,2017,2.210000038,3,298.9431335,896.8294067,Rural,674.6416626,477.5416565,0,197.1000061,0,0,0,0,1952.020006,131.3999939,0,0.714285731,2758.061523,matched (3)
Ghana,Northern,70787/14,70787,14,Rural,Rural Savannah,Rural Savannah,1,2017,3.550000012,4,298.9431335,1195.772583,Rural,266.4500046,116.8000031,0,149.6500015,0,0,0,0,424.8599958,0,386.9000063,0.714285731,1078.209961,matched (3)
Ghana,Northern,70787/15,70787,15,Rural,Rural Savannah,Rural Savannah,1,2017,2.379999995,3,298.9431335,896.8294067,Rural,1421.674988,925.2749939,0,496.3999939,0,0,0,0,1883.399982,87.59999847,29.20000076,0.714285731,3421.875,matched (3)
Ghana,Northern,70788/01,70788,1,Rural,Rural Savannah,Rural Savannah,1,2017,11.08999991,15,307.8926623,4618.390137,Rural,0,0,0,0,0,0,0,0,1097.919997,0,0,0.714285731,1097.920044,matched (3)
